"File","ExecTime_ms","MaxWorking_MB","MaxPrivate_MB","AvgCPU_pct","AsmFile","AsmLines"
"newton_recursive_c.exe","137,3","1,992","0,434","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","145,52","1,992","0,434","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","142,22","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","177,03","2,082","0,434","0,87","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","137,34","1,992","0,434","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","141,14","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","137,41","1,992","0,434","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","144,87","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","145,65","1,992","0,434","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","139,85","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","90,33","1,992","0,426","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","154,69","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","167,66","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","156,58","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","152,3","1,992","0,426","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","170,09","1,992","0,438","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","94,06","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","180,28","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","164,62","2,18","0,426","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","94,12","1,992","0,426","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","160,57","2,582","0,539","0,87","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","162,4","1,992","0,434","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","93,98","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","166,89","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","143,52","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","148,01","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","149,55","1,992","0,426","0,87","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","92,63","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","151,24","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","166,98","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","161,79","1,992","0,43","0,87","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","141,15","1,992","0,434","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","137,22","1,992","0,426","0,87","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","151,7","1,992","0,43","0,87","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","141,42","1,992","0,426","0,87","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","153,12","1,992","0,434","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","145,81","1,992","0,43","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","97,07","1,992","0,434","1,3","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","141,53","1,992","0,426","0","o3_newton_recursive_c.s","172"
"newton_recursive_c.exe","148,24","1,992","0,422","0","o3_newton_recursive_c.s","172"
