"File","ExecTime_ms","MaxWorking_MB","MaxPrivate_MB","AvgCPU_pct","AsmFile","AsmLines"
"nr_recursive_hs.exe","153,18","1,992","3,047","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","141,84","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","164,45","3,996","3,773","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","145,73","1,992","3,035","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","159,59","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","141,27","1,992","3,043","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","158,07","1,992","3,039","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","145,58","1,992","3,035","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","162,56","3,723","3,738","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","175,64","6,082","14,047","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","167,82","4,102","3,793","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","174,44","6,539","14,102","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","91,48","7,336","14,109","1,3","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","195,82","1,992","3,039","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","166,45","4,141","3,82","2,6","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","158,58","1,992","3,039","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","161,22","4,098","3,777","1,74","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","160,68","1,992","3,035","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","162,31","1,992","3,039","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","157,74","1,992","3,039","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","141,28","1,992","3,039","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","140,89","1,988","3,035","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","151,11","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","148,88","1,992","3,035","3,47","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","150,16","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","141,75","1,992","3,047","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","152,24","1,992","3,039","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","148,49","1,992","3,039","1,74","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","151,44","1,988","3,039","1,74","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","144,14","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","141,13","1,992","3,047","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","143,27","1,988","3,027","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","156,79","1,992","3,031","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","139,41","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","145,52","1,992","3,039","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","141,23","1,992","3,043","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","145,51","1,992","3,039","2,6","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","151,02","1,992","3,039","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","154,35","1,992","3,039","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","138,07","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","138,34","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","142,38","1,992","3,039","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","146,44","1,992","3,039","1,74","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","164,08","4,336","3,832","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","163,24","1,996","3,043","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","159,87","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","169,58","5,043","3,895","1,74","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","170,32","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","168,71","1,992","3,043","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","176,11","4,18","3,836","0","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","161,46","1,992","3,035","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","170,65","6,582","14,098","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","160,37","1,992","3,039","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","173,58","4,152","3,84","3,47","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","86,68","7,676","14,105","1,3","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","165,39","1,992","3,039","0,87","o2_nr_recursive_hs.s","576"
"nr_recursive_hs.exe","164,53","1,992","3,043","1,73","o2_nr_recursive_hs.s","576"
